match_id,team1,team2,city,venue,season,team1_runs,team2_runs,winner
1359478,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,203,131,Rajasthan Royals
1359479,Mumbai Indians,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2023,171,172,Royal Challengers Bangalore
1359480,Chennai Super Kings,Lucknow Super Giants,Chennai,MA Chidambaram Stadium,2023,217,205,Chennai Super Kings
1359481,Delhi Capitals,Gujarat Titans,Delhi,Arun Jaitley Stadium,2023,162,163,Gujarat Titans
1359482,Punjab Kings,Rajasthan Royals,Guwahati,Barsapara Cricket Stadium,2023,197,192,Punjab Kings
1359483,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2023,204,123,Kolkata Knight Riders
1359484,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,121,127,Lucknow Super Giants
1359485,Rajasthan Royals,Delhi Capitals,Guwahati,Barsapara Cricket Stadium,2023,199,142,Rajasthan Royals
1359486,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2023,157,159,Chennai Super Kings
1359487,Gujarat Titans,Kolkata Knight Riders,Ahmedabad,Narendra Modi Stadium,2023,204,207,Kolkata Knight Riders
1359488,Punjab Kings,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,143,145,Sunrisers Hyderabad
1359489,Royal Challengers Bangalore,Lucknow Super Giants,Bengaluru,M Chinnaswamy Stadium,2023,212,213,Lucknow Super Giants
1359490,Delhi Capitals,Mumbai Indians,Delhi,Arun Jaitley Stadium,2023,172,173,Mumbai Indians
1359491,Rajasthan Royals,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2023,175,172,Rajasthan Royals
1359492,Punjab Kings,Gujarat Titans,Mohali,Punjab Cricket Association IS Bindra Stadium,2023,153,154,Gujarat Titans
1359493,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,Eden Gardens,2023,228,205,Sunrisers Hyderabad
1359494,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2023,174,151,Royal Challengers Bangalore
1359495,Lucknow Super Giants,Punjab Kings,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,159,161,Punjab Kings
1359496,Kolkata Knight Riders,Mumbai Indians,Mumbai,Wankhede Stadium,2023,185,186,Mumbai Indians
1359497,Gujarat Titans,Rajasthan Royals,Ahmedabad,Narendra Modi Stadium,2023,177,179,Rajasthan Royals
1359498,Chennai Super Kings,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2023,226,218,Chennai Super Kings
1359499,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,192,178,Mumbai Indians
1359500,Lucknow Super Giants,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2023,154,144,Lucknow Super Giants
1359501,Royal Challengers Bangalore,Punjab Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2023,174,150,Royal Challengers Bangalore
1359502,Kolkata Knight Riders,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,127,128,Delhi Capitals
1359503,Sunrisers Hyderabad,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2023,134,138,Chennai Super Kings
1359504,Gujarat Titans,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,135,128,Gujarat Titans
1359505,Punjab Kings,Mumbai Indians,Mumbai,Wankhede Stadium,2023,214,201,Punjab Kings
1359506,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M Chinnaswamy Stadium,2023,189,182,Royal Challengers Bangalore
1359507,Chennai Super Kings,Kolkata Knight Riders,Kolkata,Eden Gardens,2023,235,186,Chennai Super Kings
1359508,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,144,137,Delhi Capitals
1359509,Gujarat Titans,Mumbai Indians,Ahmedabad,Narendra Modi Stadium,2023,207,152,Gujarat Titans
1359510,Kolkata Knight Riders,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2023,200,179,Kolkata Knight Riders
1359511,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2023,202,170,Rajasthan Royals
1359512,Lucknow Super Giants,Punjab Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2023,257,201,Lucknow Super Giants
1359513,Kolkata Knight Riders,Gujarat Titans,Kolkata,Eden Gardens,2023,179,180,Gujarat Titans
1359514,Sunrisers Hyderabad,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,197,188,Sunrisers Hyderabad
1359515,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2023,200,201,Punjab Kings
1359516,Rajasthan Royals,Mumbai Indians,Mumbai,Wankhede Stadium,2023,212,214,Mumbai Indians
1359517,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,126,108,Royal Challengers Bangalore
1359518,Delhi Capitals,Gujarat Titans,Ahmedabad,Narendra Modi Stadium,2023,130,125,Delhi Capitals
1359520,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2023,214,216,Mumbai Indians
1359521,Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,171,166,Kolkata Knight Riders
1359522,Rajasthan Royals,Gujarat Titans,Jaipur,Sawai Mansingh Stadium,2023,118,119,Gujarat Titans
1359523,Mumbai Indians,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2023,139,140,Chennai Super Kings
1359524,Royal Challengers Bangalore,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,181,187,Delhi Capitals
1359525,Gujarat Titans,Lucknow Super Giants,Ahmedabad,Narendra Modi Stadium,2023,227,171,Gujarat Titans
1359526,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,Sawai Mansingh Stadium,2023,214,217,Sunrisers Hyderabad
1359527,Punjab Kings,Kolkata Knight Riders,Kolkata,Eden Gardens,2023,179,182,Kolkata Knight Riders
1359528,Royal Challengers Bangalore,Mumbai Indians,Mumbai,Wankhede Stadium,2023,199,200,Mumbai Indians
1359529,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2023,167,140,Chennai Super Kings
1359530,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2023,149,151,Rajasthan Royals
1359531,Mumbai Indians,Gujarat Titans,Mumbai,Wankhede Stadium,2023,218,191,Mumbai Indians
1359532,Sunrisers Hyderabad,Lucknow Super Giants,Hyderabad,Rajiv Gandhi International Stadium,2023,182,185,Lucknow Super Giants
1359533,Punjab Kings,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,167,136,Punjab Kings
1359534,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2023,171,59,Royal Challengers Bangalore
1359535,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2023,144,147,Kolkata Knight Riders
1359536,Gujarat Titans,Sunrisers Hyderabad,Ahmedabad,Narendra Modi Stadium,2023,188,154,Gujarat Titans
1359537,Lucknow Super Giants,Mumbai Indians,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,177,172,Lucknow Super Giants
1359538,Delhi Capitals,Punjab Kings,Dharamshala,Himachal Pradesh Cricket Association Stadium,2023,213,198,Delhi Capitals
1359539,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2023,186,187,Royal Challengers Bangalore
1359540,Punjab Kings,Rajasthan Royals,Dharamshala,Himachal Pradesh Cricket Association Stadium,2023,187,189,Rajasthan Royals
1359541,Chennai Super Kings,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,223,146,Chennai Super Kings
1359542,Lucknow Super Giants,Kolkata Knight Riders,Kolkata,Eden Gardens,2023,176,175,Lucknow Super Giants
1359543,Sunrisers Hyderabad,Mumbai Indians,Mumbai,Wankhede Stadium,2023,200,201,Mumbai Indians
1359544,Royal Challengers Bangalore,Gujarat Titans,Bengaluru,M Chinnaswamy Stadium,2023,197,198,Gujarat Titans
1370350,Chennai Super Kings,Gujarat Titans,Chennai,MA Chidambaram Stadium,2023,172,157,Chennai Super Kings
1370351,Mumbai Indians,Lucknow Super Giants,Chennai,MA Chidambaram Stadium,2023,182,101,Mumbai Indians
1370352,Gujarat Titans,Mumbai Indians,Ahmedabad,Narendra Modi Stadium,2023,233,171,Gujarat Titans
1370353,Gujarat Titans,Chennai Super Kings,Ahmedabad,Narendra Modi Stadium,2023,214,171,Chennai Super Kings
1422119,Royal Challengers Bangalore,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2024,173,176,Chennai Super Kings
1422120,Delhi Capitals,Punjab Kings,Chandigarh,Maharaja Yadavindra Singh International Cricket Stadium,2024,174,177,Punjab Kings
1422121,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2024,208,204,Kolkata Knight Riders
1422122,Rajasthan Royals,Lucknow Super Giants,Jaipur,Sawai Mansingh Stadium,2024,193,173,Rajasthan Royals
1422123,Gujarat Titans,Mumbai Indians,Ahmedabad,Narendra Modi Stadium,2024,168,162,Gujarat Titans
1422124,Punjab Kings,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2024,176,178,Royal Challengers Bengaluru
1422125,Chennai Super Kings,Gujarat Titans,Chennai,MA Chidambaram Stadium,2024,206,143,Chennai Super Kings
1422126,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2024,277,246,Sunrisers Hyderabad
1422127,Rajasthan Royals,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,2024,185,173,Rajasthan Royals
1422128,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2024,182,186,Kolkata Knight Riders
1422129,Lucknow Super Giants,Punjab Kings,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,199,178,Lucknow Super Giants
1422130,Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,Narendra Modi Stadium,2024,162,168,Gujarat Titans
1422131,Delhi Capitals,Chennai Super Kings,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2024,191,171,Delhi Capitals
1422132,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2024,125,127,Rajasthan Royals
1422133,Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2024,181,153,Lucknow Super Giants
1422134,Kolkata Knight Riders,Delhi Capitals,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2024,272,166,Kolkata Knight Riders
1422135,Gujarat Titans,Punjab Kings,Ahmedabad,Narendra Modi Stadium,2024,199,200,Punjab Kings
1422136,Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2024,165,166,Sunrisers Hyderabad
1422137,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2024,183,189,Rajasthan Royals
1422138,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2024,234,205,Mumbai Indians
1422139,Lucknow Super Giants,Gujarat Titans,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,163,130,Lucknow Super Giants
